,Conflict type,Vehicle order,PET,TA
1751,Merge,AV-HV,2.2,3.815673564600477
1752,Merge,AV-HV,2.2,3.575914973177844
1753,Merge,HV-AV,8.5,4.2675020295824915
1754,Merge,HV-AV,8.5,4.849754354211107
1755,Merge,HV-AV,8.5,5.381850745430832
1756,Merge,HV-AV,8.5,5.899150077804448
1757,Merge,HV-AV,8.5,6.402841384479032
1758,Merge,HV-AV,8.5,6.903932304245563
1759,Merge,HV-AV,8.5,7.405729415445971
1760,Merge,HV-AV,8.5,7.926734300845413
1761,Merge,HV-AV,8.5,8.482889769123208
1762,Merge,HV-AV,8.5,9.081107122504422
1763,Merge,HV-AV,8.5,9.739919358346175
1764,Merge,HV-AV,8.5,10.480569317029321
1765,Merge,HV-AV,8.5,11.3349621037594
1766,Merge,HV-AV,8.5,12.334488386738329
1767,Merge,HV-AV,8.5,13.515790523868292
1768,Merge,HV-AV,8.5,14.929261753055101
1769,Merge,HV-AV,8.5,16.650311019140553
1770,Merge,HV-AV,8.5,18.77266887855635
1780,Merge,AV-HV,2.3,-14.298854767627978
1781,Merge,AV-HV,2.3,-12.977929295939342
1782,Merge,AV-HV,2.3,-11.813714007020085
1783,Merge,AV-HV,2.3,-10.769337869150299
1784,Merge,AV-HV,2.3,-9.836723143875023
1785,Merge,AV-HV,2.3,-8.961443573006878
1786,Merge,AV-HV,2.3,-8.124470577150129
1787,Merge,AV-HV,2.3,-7.291708514135513
1788,Merge,AV-HV,2.3,-6.443283427170035
1789,Merge,AV-HV,2.3,-5.547166058699729
1790,Merge,AV-HV,2.3,-4.60983503663409
1791,Merge,AV-HV,2.3,-3.5842590748342094
1792,Merge,AV-HV,2.3,-2.429900299137379
1793,Merge,AV-HV,2.3,-1.1042156446608864
1794,Merge,AV-HV,2.3,0.4312970141318022
1795,Merge,AV-HV,2.3,2.2465857183859956
1796,Merge,AV-HV,2.3,4.428533327595154
1797,Merge,AV-HV,2.3,7.094775711396121
1798,Merge,AV-HV,2.3,10.31924121497633
1799,Merge,AV-HV,2.3,14.21615357578382
1800,Merge,AV-HV,2.3,18.873679125225834
1825,Merge,AV-HV,2.3,17.993149999497884
1826,Merge,AV-HV,2.3,15.630717437382009
1827,Merge,AV-HV,2.3,13.60812758162759
1828,Merge,AV-HV,2.3,12.029679274611077
1829,Merge,AV-HV,2.3,10.621243787514041
1830,Merge,AV-HV,2.3,9.473645778685514
1831,Merge,AV-HV,2.3,8.46445131521245
1832,Merge,AV-HV,2.3,7.646801402309203
1833,Merge,AV-HV,2.3,6.984831752500313
1834,Merge,AV-HV,2.3,6.456000526565807
1835,Merge,AV-HV,2.3,6.037282025199915
1836,Merge,AV-HV,2.3,5.70921182729882
1837,Merge,AV-HV,2.3,5.456821383655895
1838,Merge,AV-HV,2.3,5.254019355930183
1839,Merge,AV-HV,2.3,5.1813432497708565
1840,Merge,AV-HV,2.3,5.068691018053769
1841,Merge,AV-HV,2.3,4.984048687825366
1842,Merge,HV-AV,7.6,-13.209544777779008
1843,Merge,HV-AV,7.6,-10.8824813446643
1844,Merge,HV-AV,7.6,-8.256784277177895
1845,Merge,HV-AV,7.6,-5.5492581151247915
1846,Merge,HV-AV,7.6,-2.9540239000029374
1847,Merge,HV-AV,7.6,-0.5008826391554617
1848,Merge,HV-AV,7.6,1.6147899212709032
1849,Merge,HV-AV,7.6,3.499865138603443
1850,Merge,HV-AV,7.6,5.207774627742579
1851,Merge,HV-AV,7.6,6.747929168931494
1852,Merge,HV-AV,7.6,8.156395716410739
1853,Merge,HV-AV,7.6,9.505497544756329
1854,Merge,HV-AV,7.6,10.855198862667994
1855,Merge,HV-AV,7.6,12.337517529083241
1856,Merge,HV-AV,7.6,13.904720651494497
1857,Merge,HV-AV,7.6,15.662468567509153
1858,Merge,HV-AV,7.6,17.69921034073909
1876,Merge,HV-AV,9.4,7.068593803851077
1877,Merge,HV-AV,9.4,7.4495942754615285
1878,Merge,HV-AV,9.4,7.8415214966044084
1879,Merge,HV-AV,9.4,8.254288202172217
1880,Merge,HV-AV,9.4,8.68644079286429
1881,Merge,HV-AV,9.4,9.150467847078408
1882,Merge,HV-AV,9.4,9.635220856171339
1883,Merge,HV-AV,9.4,10.16220943458493
1884,Merge,HV-AV,9.4,10.7378975191197
1885,Merge,HV-AV,9.4,11.36994001000597
1886,Merge,HV-AV,9.4,12.070642847271492
1887,Merge,HV-AV,9.4,12.865785159119506
1888,Merge,HV-AV,9.4,13.768991038740657
1889,Merge,HV-AV,9.4,14.816444861063651
1890,Merge,HV-AV,3.4,5.066623918692328
1891,Merge,HV-AV,3.4,5.3623786636115325
1892,Merge,HV-AV,3.4,5.652484654485313
1893,Merge,HV-AV,3.4,5.9850164840553095
1894,Merge,HV-AV,3.4,6.323129175391976
1895,Merge,HV-AV,3.4,6.694718156761642
1896,Merge,HV-AV,3.4,7.097761270497466
1897,Merge,HV-AV,3.4,7.549256201719895
1898,Merge,HV-AV,3.4,8.006334768594993
1899,Merge,HV-AV,3.4,8.509393627384888
1900,Merge,HV-AV,3.4,9.074044382507136
1901,Merge,HV-AV,3.4,9.714345086069997
1902,Merge,HV-AV,3.4,10.459089190968779
1903,Merge,HV-AV,3.4,11.324559464652754
1904,Merge,HV-AV,3.4,12.365618917567522
1905,Merge,HV-AV,3.4,13.638205347025554
1906,Merge,HV-AV,3.4,15.219038741006
1907,Merge,HV-AV,3.4,17.221579615469697
1908,Merge,HV-AV,3.4,19.824712143390606
1936,Merge,HV-AV,3.4,19.169557234352904
1937,Merge,HV-AV,3.4,16.912760953290917
1938,Merge,HV-AV,3.4,15.08835138375742
1939,Merge,HV-AV,3.4,13.641173642491058
1940,Merge,HV-AV,3.4,12.478356204512874
1941,Merge,HV-AV,3.4,11.5400129802468
1942,Merge,HV-AV,3.4,10.76615461156129
1943,Merge,HV-AV,3.4,10.134971734600898
1944,Merge,HV-AV,3.4,9.62054238465607
1945,Merge,HV-AV,3.4,9.21237434333098
1946,Merge,HV-AV,3.4,8.865366579715952
1947,Merge,HV-AV,3.4,8.584010693399392
1948,Merge,HV-AV,3.4,8.35116041390124
1949,Merge,HV-AV,3.4,8.13015293594209
1950,Merge,HV-AV,3.4,7.989990936354399
1951,Merge,HV-AV,3.4,7.816649755076388
1952,Merge,HV-AV,3.4,7.663120479068777
1953,Merge,HV-AV,3.4,7.508061754246356
1954,Merge,HV-AV,3.4,7.347920275650016
1955,Merge,HV-AV,3.4,7.181307098880448
1956,Merge,HV-AV,3.4,7.00967842105692
1957,Merge,HV-AV,3.4,6.8443654042313895
1958,Merge,HV-AV,3.4,6.678164659170102
1959,Merge,HV-AV,3.4,6.510547985152818
1960,Merge,HV-AV,3.4,6.342809205955448
1961,Merge,HV-AV,3.4,6.173215174944147
1962,Merge,HV-AV,3.4,6.011422788365919
1963,Merge,HV-AV,3.4,5.856958987749051
1964,Merge,HV-AV,3.4,5.699146593268612
1965,Merge,HV-AV,3.4,5.5494123809172855
1966,Merge,AV-HV,5.3,3.1027715200770474
1967,Merge,AV-HV,5.3,3.6010846174171385
1968,Merge,AV-HV,5.3,4.153967577835509
1969,Merge,AV-HV,5.3,4.787622441730424
1970,Merge,AV-HV,5.3,5.513752143441441
1971,Merge,AV-HV,5.3,6.333669042307637
1972,Merge,AV-HV,5.3,7.271951775718696
1973,Merge,AV-HV,5.3,8.333573229588065
1974,Merge,AV-HV,5.3,9.573006890150946
1975,Merge,AV-HV,5.3,10.98850128607782
1976,Merge,AV-HV,5.3,12.592652121687955
1977,Merge,AV-HV,5.3,14.40911158876349
1978,Merge,AV-HV,5.3,16.434014865290308
1979,Merge,AV-HV,5.3,18.60295364950373
2009,Merge,AV-HV,1.5,-19.390364500203056
2010,Merge,AV-HV,1.5,-10.23864826789022
2011,Merge,AV-HV,1.5,-3.0442288957236983
2012,Merge,AV-HV,1.5,3.0129506058844697
2013,Merge,AV-HV,1.5,8.441719696552386
2014,Merge,AV-HV,1.5,13.461199326079125
2015,Merge,AV-HV,1.5,18.2912177206532
2048,Merge,AV-HV,1.5,17.779647032489006
2049,Merge,AV-HV,1.5,15.966349414655436
2050,Merge,AV-HV,1.5,14.428167652018711
2051,Merge,AV-HV,1.5,13.222924084630895
2052,Merge,AV-HV,1.5,12.267266294017727
2053,Merge,AV-HV,1.5,11.435427550485025
2054,Merge,AV-HV,1.5,10.750512405009047
2055,Merge,AV-HV,1.5,10.115335398907463
2056,Merge,AV-HV,1.5,9.518491249990198
2057,Merge,AV-HV,1.5,8.948591641215561
2058,Merge,AV-HV,1.5,8.36729656704641
2059,Merge,AV-HV,1.5,7.859173484137992
2060,Merge,AV-HV,1.5,7.3521703405488115
2061,Merge,AV-HV,1.5,6.873988239192576
2062,Merge,AV-HV,1.5,6.4194724887710155
2063,Merge,AV-HV,1.5,5.999191835300277
2064,Merge,AV-HV,1.5,5.6155334121643765
2065,Merge,AV-HV,1.5,5.249388801189719
2066,Merge,AV-HV,1.5,4.891434328539887
2067,Merge,AV-HV,1.5,4.577250258264073
2068,Merge,AV-HV,1.5,4.305518822654937
2069,Merge,AV-HV,1.5,4.0337512760156455
2070,Merge,AV-HV,1.5,3.806716680112338
2071,Merge,AV-HV,1.5,3.596241054717398
2072,Merge,AV-HV,1.5,3.3856962328017186
2073,Merge,AV-HV,1.5,3.178196376896082
2074,Merge,AV-HV,1.5,2.997398727225143
2075,Merge,AV-HV,1.5,2.813728637193493
2076,Merge,AV-HV,1.5,2.653314833114017
2077,Merge,AV-HV,1.5,2.501520904570717
2078,Merge,AV-HV,1.5,2.3546946304090266
2079,Merge,AV-HV,1.5,2.2246878325214414
2084,Merge,AV-HV,1.8,-19.166616321398443
2085,Merge,AV-HV,1.8,-17.709271833789824
2086,Merge,AV-HV,1.8,-16.28070909866546
2087,Merge,AV-HV,1.8,-14.972846190969415
2088,Merge,AV-HV,1.8,-13.649111863899375
2089,Merge,AV-HV,1.8,-12.4023260324748
2090,Merge,AV-HV,1.8,-11.221026741060657
2091,Merge,AV-HV,1.8,-10.07749335757364
2092,Merge,AV-HV,1.8,-9.006946687438138
2093,Merge,AV-HV,1.8,-8.045971612423479
2094,Merge,AV-HV,1.8,-7.137093874820442
2095,Merge,AV-HV,1.8,-6.317891622525156
2096,Merge,AV-HV,1.8,-5.55599813705436
2097,Merge,AV-HV,1.8,-4.841842507780596
2098,Merge,AV-HV,1.8,-4.1528361232098785
2099,Merge,AV-HV,1.8,-3.4967630273673542
2100,Merge,AV-HV,1.8,-2.857233221256007
2101,Merge,AV-HV,1.8,-2.1829298334687692
2102,Merge,AV-HV,1.8,-1.4489567791259432
2103,Merge,AV-HV,1.8,-0.6916166361273444
2104,Merge,AV-HV,1.8,0.1971898448225513
2105,Merge,AV-HV,1.8,1.1987031184780328
2106,Merge,AV-HV,1.8,2.4167201175482163
2107,Merge,AV-HV,1.8,3.880543922572027
2108,Merge,AV-HV,1.8,5.750684295621346
2109,Merge,AV-HV,1.8,8.120233217832372
2110,Merge,AV-HV,1.8,11.213683651713154
2111,Merge,AV-HV,1.8,15.138593650088955
2129,Merge,AV-HV,1.8,19.140065823331803
2130,Merge,AV-HV,1.8,16.817154702185857
2131,Merge,AV-HV,1.8,14.86213173745672
2132,Merge,AV-HV,1.8,13.104795329521291
2133,Merge,AV-HV,1.8,11.510716412421944
2134,Merge,AV-HV,1.8,10.13521764064234
2135,Merge,AV-HV,1.8,8.878454395266678
2136,Merge,AV-HV,1.8,7.748565204036206
2137,Merge,AV-HV,1.8,6.761783526030452
2138,Merge,AV-HV,1.8,5.921472502390314
2139,Merge,AV-HV,1.8,5.185130485318824
2140,Merge,AV-HV,1.8,4.543976379718574
2141,Merge,AV-HV,1.8,4.018555022480272
2142,Merge,AV-HV,1.8,3.5913275224503676
2143,Merge,AV-HV,1.8,3.2386263678365967
2144,Merge,AV-HV,1.8,2.9539206859821268
2145,Merge,AV-HV,1.8,2.7199645634998784
2146,Merge,AV-HV,1.8,2.52261487608501
2147,Merge,AV-HV,1.8,2.375154831764462
2159,Merge,AV-HV,2.3,-10.433616564998943
2160,Merge,AV-HV,2.3,1.4289646816514505
2161,Merge,AV-HV,2.3,11.891618689697072
2194,Merge,AV-HV,2.3,18.890342638279296
2195,Merge,AV-HV,2.3,16.826128999459907
2196,Merge,AV-HV,2.3,15.078954437826855
2197,Merge,AV-HV,2.3,13.59278774456292
2198,Merge,AV-HV,2.3,12.296051653050936
2199,Merge,AV-HV,2.3,11.208247408042832
2200,Merge,AV-HV,2.3,10.303764215623278
2201,Merge,AV-HV,2.3,9.548427474255364
2202,Merge,AV-HV,2.3,8.912036436003966
2203,Merge,AV-HV,2.3,8.372514743716593
2204,Merge,AV-HV,2.3,7.920874858750141
2205,Merge,AV-HV,2.3,7.487065120027457
2206,Merge,AV-HV,2.3,7.084689865010258
2207,Merge,AV-HV,2.3,6.7588681864889795
2208,Merge,AV-HV,2.3,6.444606763069281
2209,Merge,AV-HV,2.3,6.128767585131632
2210,Merge,AV-HV,2.3,5.832888007219559
2211,Merge,AV-HV,2.3,5.557076691809499
2212,Merge,AV-HV,2.3,5.276186021898976
2213,Merge,AV-HV,2.3,4.985397361544079
2214,Merge,AV-HV,2.3,4.710589971436848
2215,Merge,AV-HV,2.3,4.445618422912047
2216,Merge,AV-HV,2.3,4.2161817973402425
2217,Merge,AV-HV,2.3,4.001628436052159
2218,Merge,AV-HV,2.3,3.804056509116751
2219,Merge,AV-HV,2.3,3.6388915207723316
2220,Merge,HV-AV,3.5,6.14228461877457
2221,Merge,HV-AV,3.5,6.521906434967951
2222,Merge,HV-AV,3.5,6.951400027715701
2223,Merge,HV-AV,3.5,7.469780581120277
2224,Merge,HV-AV,3.5,8.02413621576
2225,Merge,HV-AV,3.5,8.706687631773741
2226,Merge,HV-AV,3.5,9.438072668335925
2227,Merge,HV-AV,3.5,10.29649937248943
2228,Merge,HV-AV,3.5,11.29625647300032
2229,Merge,HV-AV,3.5,12.39817724876876
2230,Merge,HV-AV,3.5,13.711328595350029
2231,Merge,HV-AV,3.5,15.24255235910012
2232,Merge,HV-AV,3.5,17.063396457971358
2233,Merge,HV-AV,3.5,19.24404006480774
2258,Merge,HV-AV,3.5,18.070914449275655
2259,Merge,HV-AV,3.5,14.633218001499428
2260,Merge,HV-AV,3.5,12.695505917164573
2261,Merge,HV-AV,3.5,11.603217640245175
2262,Merge,HV-AV,3.5,10.92529963060794
2263,Merge,HV-AV,3.5,10.472905108780811
2264,Merge,HV-AV,3.5,10.12606803453414
2265,Merge,HV-AV,3.5,9.825523683359066
2266,Merge,HV-AV,3.5,9.552869205383724
2267,Merge,HV-AV,3.5,9.324231203806463
2268,Merge,HV-AV,3.5,9.055201710961748
2269,Merge,HV-AV,3.5,8.860844748940018
2270,Merge,HV-AV,3.5,8.684034140151214
2271,Merge,HV-AV,3.5,8.490134449023177
2272,Merge,HV-AV,3.5,8.316793758777616
2273,Merge,HV-AV,3.5,8.117482914564443
2274,Merge,HV-AV,3.5,7.9336813411492635
2275,Merge,HV-AV,3.5,7.733966143790271
2276,Merge,HV-AV,3.5,7.550275677457602
2277,Merge,HV-AV,3.5,7.341211391173054
2278,Merge,HV-AV,3.5,7.120802178842621
2279,Merge,HV-AV,3.5,6.889899933959931
2280,Merge,HV-AV,3.5,6.680919542429356
2281,Merge,HV-AV,3.5,6.46896516823886
2282,Merge,HV-AV,3.5,6.251689103024806
2283,Merge,HV-AV,3.5,6.018086738070476
2284,Merge,AV-HV,2.9,-2.2306351943599854
2285,Merge,AV-HV,2.9,-1.9021487256253824
2286,Merge,AV-HV,2.9,-1.568251241906137
2287,Merge,AV-HV,2.9,-1.2224212230074887
2288,Merge,AV-HV,2.9,-0.8525986614809193
2289,Merge,AV-HV,2.9,-0.47845182613605264
2290,Merge,AV-HV,2.9,-0.032482307769941876
2291,Merge,AV-HV,2.9,0.4320862990984953
2292,Merge,AV-HV,2.9,0.9756133479931801
2293,Merge,AV-HV,2.9,1.6409115731415973
2294,Merge,AV-HV,2.9,2.3867764058021246
2295,Merge,AV-HV,2.9,3.2417355284637006
2296,Merge,AV-HV,2.9,4.296624156468028
2297,Merge,AV-HV,2.9,5.598190691405488
2298,Merge,AV-HV,2.9,7.116590783199623
2299,Merge,AV-HV,2.9,8.934878626126263
2300,Merge,AV-HV,2.9,11.072858179114654
2301,Merge,AV-HV,2.9,13.500549127650231
2302,Merge,AV-HV,2.9,16.14433114156828
2303,Merge,AV-HV,2.9,18.791188110213568
2310,Merge,AV-HV,2.9,19.864381481266392
2311,Merge,AV-HV,2.9,18.49605419160874
2312,Merge,AV-HV,2.9,17.20485262991615
2313,Merge,AV-HV,2.9,15.93222598158258
2314,Merge,AV-HV,2.9,14.781341179126919
2315,Merge,AV-HV,2.9,13.723085496571374
2316,Merge,AV-HV,2.9,12.702767474673514
2317,Merge,AV-HV,2.9,11.764928274950517
2318,Merge,AV-HV,2.9,10.84835449695195
2319,Merge,AV-HV,2.9,10.125513183327493
2320,Merge,AV-HV,2.9,9.448575406391539
2321,Merge,AV-HV,2.9,8.8443788355244
2322,Merge,AV-HV,3.0,-1.3152760038291884
2323,Merge,AV-HV,3.0,-0.8414263013392747
2324,Merge,AV-HV,3.0,-0.35313068053285424
2325,Merge,AV-HV,3.0,0.14855941465025957
2326,Merge,AV-HV,3.0,0.706420973503171
2327,Merge,AV-HV,3.0,1.2764168192659495
2328,Merge,AV-HV,3.0,1.8183703013924335
2329,Merge,AV-HV,3.0,2.380660409943763
2330,Merge,AV-HV,3.0,2.9286932021255065
2331,Merge,AV-HV,3.0,3.4451084794075655
2332,Merge,AV-HV,3.0,3.9451490848800495
2333,Merge,AV-HV,3.0,4.387885346913348
2334,Merge,AV-HV,3.0,4.813443133766829
2335,Merge,AV-HV,3.0,5.225262575366042
2336,Merge,AV-HV,3.0,5.600909527636928
2337,Merge,AV-HV,3.0,6.006009838939156
2338,Merge,AV-HV,3.0,6.443709993219187
2339,Merge,AV-HV,3.0,6.874819680438436
2340,Merge,AV-HV,3.0,7.385627303025323
2341,Merge,AV-HV,3.0,8.060277580229506
2342,Merge,AV-HV,3.0,8.795231661657866
2343,Merge,AV-HV,3.0,9.416997749755145
2344,Merge,AV-HV,3.0,10.281203639250512
2345,Merge,AV-HV,3.0,11.118261358821856
2346,Merge,AV-HV,3.0,11.873214259526351
2347,Merge,AV-HV,3.0,12.428600164427884
2348,Merge,AV-HV,3.0,12.727747019422706
2349,Merge,AV-HV,3.0,12.640324543146715
2350,Merge,AV-HV,3.0,12.26608508153814
2351,Merge,AV-HV,3.0,11.611296023667096
2352,Merge,AV-HV,3.0,10.763700762948755
2353,Merge,AV-HV,3.0,9.829424441680636
2354,Merge,AV-HV,3.0,8.910637622373747
2355,Merge,AV-HV,3.0,8.070079173884766
2356,Merge,AV-HV,3.0,7.328823921188547
2357,Merge,AV-HV,3.0,6.704154069669211
2358,Merge,AV-HV,3.0,6.160065737833303
2359,Merge,AV-HV,3.0,5.711815912499063
2360,Merge,AV-HV,3.0,5.347088705400239
2361,Merge,AV-HV,3.0,5.038097886929494
2411,Merge,HV-AV,4.0,17.710093542034375
2412,Merge,HV-AV,4.0,15.526604394252342
2413,Merge,HV-AV,4.0,13.838884454956808
2414,Merge,HV-AV,4.0,12.534318936611916
2415,Merge,HV-AV,4.0,11.491627082916859
2416,Merge,HV-AV,4.0,10.660941135625174
2417,Merge,HV-AV,4.0,9.99151541357019
2418,Merge,HV-AV,4.0,9.442069954679225
2419,Merge,HV-AV,4.0,8.993256120014422
2420,Merge,HV-AV,4.0,8.61737198864903
2421,Merge,HV-AV,4.0,8.297694023652696
2422,Merge,HV-AV,4.0,8.030515337771496
2423,Merge,HV-AV,4.0,7.786919866315024
2424,Merge,HV-AV,4.0,7.551390610604672
2425,Merge,HV-AV,4.0,7.33118848631532
2426,Merge,HV-AV,7.6,12.856469609342295
2427,Merge,HV-AV,7.6,13.33339200994809
2428,Merge,HV-AV,7.6,13.800637459084042
2429,Merge,HV-AV,7.6,14.250749909684222
2430,Merge,HV-AV,7.6,14.712863757560651
2431,Merge,HV-AV,7.6,15.19927433411012
2432,Merge,HV-AV,7.6,15.75643229310521
2433,Merge,HV-AV,7.6,16.42948127445991
2434,Merge,HV-AV,7.6,17.262271250021698
2435,Merge,HV-AV,7.6,18.323253440855503
2436,Merge,HV-AV,7.6,19.7023117649829
2460,Merge,AV-HV,1.3,-10.2982492340206
2461,Merge,AV-HV,1.3,-10.928378787482103
2462,Merge,AV-HV,1.3,-11.61123864815735
2463,Merge,AV-HV,1.3,-12.352715800367296
2464,Merge,AV-HV,1.3,-13.149232497166171
2465,Merge,AV-HV,1.3,-13.78702365407855
2466,Merge,AV-HV,1.3,-14.242423393522301
2467,Merge,AV-HV,1.3,-13.898608240047665
2468,Merge,AV-HV,1.3,-12.584059259469818
2469,Merge,AV-HV,1.3,-6.634389587755706
2470,Merge,AV-HV,1.3,9.514443994992156
2490,Merge,AV-HV,1.3,-12.022275329334583
2491,Merge,AV-HV,1.3,-4.012503589412866
2492,Merge,AV-HV,1.3,1.9063320055193032
2493,Merge,AV-HV,1.3,6.431177699897795
2494,Merge,AV-HV,1.3,9.952269010668257
2495,Merge,AV-HV,1.3,12.947254926635154
2496,Merge,AV-HV,1.3,15.536113232762329
2497,Merge,AV-HV,1.3,17.850731464570405
2518,Merge,AV-HV,1.3,19.504719603883554
2519,Merge,AV-HV,1.3,17.441513230608425
2520,Merge,AV-HV,1.3,15.68777889396235
2521,Merge,AV-HV,1.3,14.236455170269418
2522,Merge,AV-HV,1.3,12.932604110113015
2523,Merge,AV-HV,1.3,11.930892945776336
2524,Merge,AV-HV,1.3,10.956339315565122
2525,Merge,AV-HV,1.3,10.070554957458397
2526,Merge,AV-HV,1.3,9.284957804859644
2527,Merge,AV-HV,1.3,8.495584552028397
2528,Merge,AV-HV,1.3,7.700889561776309
2529,Merge,AV-HV,1.3,7.018213614032543
2530,Merge,AV-HV,1.3,6.28281615220286
2531,Merge,AV-HV,1.3,5.595176649966617
2532,Merge,AV-HV,1.3,4.917846251161604
2533,Merge,AV-HV,1.3,4.352188506445048
2534,Merge,AV-HV,1.3,3.799539829933291
2535,Merge,AV-HV,1.3,3.3289223551775855
2536,Merge,AV-HV,1.3,2.927376511248179
2537,Merge,AV-HV,1.3,2.606460782082021
2538,Merge,AV-HV,1.3,2.3438828420693993
2539,Merge,AV-HV,1.3,2.1353106821829635
2540,Merge,AV-HV,1.3,1.9667254781147787
2541,Merge,AV-HV,1.3,1.8521629792945649
2542,Merge,AV-HV,1.3,1.7597369492740964
2543,Merge,AV-HV,1.3,1.7069680347509022
2544,Merge,AV-HV,1.3,1.6898699659568592
2545,Merge,AV-HV,1.3,1.703094080802937
2546,Merge,AV-HV,1.3,1.729943319485593
2547,Merge,AV-HV,1.3,1.7749427660602684
2548,Merge,AV-HV,1.3,1.8171832840425068
2549,Merge,AV-HV,1.3,1.8611093869391262
2550,Merge,AV-HV,1.3,1.9032301156592264
2551,Merge,AV-HV,1.3,1.9613537035715598
2552,Merge,AV-HV,1.3,1.991457286268418
2553,Merge,AV-HV,1.3,2.0123780821467605
2554,Merge,AV-HV,1.3,2.0108299144775112
2555,Merge,AV-HV,3.0,-0.8189658965404156
2556,Merge,AV-HV,3.0,-0.848187089778742
2557,Merge,AV-HV,3.0,-0.7978723031863355
2558,Merge,AV-HV,3.0,-0.8346298384938589
2559,Merge,AV-HV,3.0,-0.7493103575077962
2560,Merge,AV-HV,3.0,-0.6797937475702485
2561,Merge,AV-HV,3.0,-0.6625203391927359
2562,Merge,AV-HV,3.0,-0.6413066875755931
2563,Merge,AV-HV,3.0,-0.6192179513641669
2564,Merge,AV-HV,3.0,-0.6134668294983987
2565,Merge,AV-HV,3.0,-0.6491215286522278
2566,Merge,AV-HV,3.0,-0.6521144946786528
2567,Merge,AV-HV,3.0,-0.6940637751111325
2568,Merge,AV-HV,3.0,-0.7568609874506285
2569,Merge,AV-HV,3.0,-0.8224441383199528
2570,Merge,AV-HV,3.0,-0.9018481651711934
2571,Merge,AV-HV,3.0,-0.974536619803021
2572,Merge,AV-HV,3.0,-1.0124780467817676
2573,Merge,AV-HV,3.0,-1.0991640347315883
2574,Merge,AV-HV,3.0,-1.2077006240407204
2575,Merge,AV-HV,3.0,-1.3160583403624369
2576,Merge,AV-HV,3.0,-1.4777313325633283
2577,Merge,AV-HV,3.0,-1.6310479100995732
2578,Merge,AV-HV,3.0,-1.7796996271328744
2579,Merge,AV-HV,3.0,-2.131410986372382
2580,Merge,AV-HV,3.0,-2.4837196688556755
2581,Merge,AV-HV,3.0,-3.015951954807795
2582,Merge,AV-HV,3.0,-3.845805255402553
2583,Merge,AV-HV,3.0,-4.953707725518997
2584,Merge,AV-HV,3.0,-6.3806401739341965
2585,Merge,AV-HV,3.0,-8.34892874484628
2586,Merge,AV-HV,3.0,-11.180402628493656
2587,Merge,AV-HV,3.0,-14.978888523388251
2608,Merge,AV-HV,3.0,-16.953205408048824
2609,Merge,AV-HV,3.0,-13.264791689617565
2610,Merge,AV-HV,3.0,-10.656931681784844
2611,Merge,AV-HV,3.0,-8.805648367164125
2612,Merge,AV-HV,3.0,-7.545844817382477
2613,Merge,AV-HV,3.0,-6.674096924977947
2614,Merge,AV-HV,3.0,-6.105623840805864
2615,Merge,AV-HV,3.0,-5.705899999817383
2616,Merge,AV-HV,3.0,-5.430048130578745
2617,Merge,AV-HV,3.0,-5.229646719062599
2618,Merge,AV-HV,3.0,-5.08809041580888
2619,Merge,AV-HV,3.0,-4.90443551296792
2620,Merge,AV-HV,3.0,-4.720018893202191
2621,Merge,AV-HV,3.0,-4.5325355912009915
2622,Merge,AV-HV,3.0,-4.247220004585014
2623,Merge,AV-HV,3.0,-3.9416317797174756
2624,Merge,AV-HV,3.0,-3.5740281920037003
2625,Merge,AV-HV,3.0,-3.156981506992941
2626,Merge,AV-HV,3.0,-2.60394752515639
2627,Merge,AV-HV,3.0,-1.953244230459239
2628,Merge,AV-HV,3.0,-1.1484428196534084
2629,Merge,AV-HV,3.0,-0.18734165551933302
2630,Merge,AV-HV,3.0,1.0365629419259008
2631,Merge,AV-HV,3.0,2.5350906095607098
2632,Merge,AV-HV,3.0,4.360329847769541
2633,Merge,AV-HV,3.0,6.708367695490942
2634,Merge,AV-HV,3.0,9.438482944939217
2635,Merge,AV-HV,3.0,12.765412001178422
2636,Merge,AV-HV,3.0,16.289519180499084
2637,Merge,AV-HV,3.0,19.719241773235467
2644,Merge,AV-HV,3.0,19.781177327501094
2645,Merge,AV-HV,3.0,19.20066978111149
2646,Merge,AV-HV,3.0,18.925344255972703
2647,Merge,AV-HV,3.0,18.819116747079054
2648,Merge,AV-HV,3.0,18.97523178545377
2649,Merge,AV-HV,3.0,19.356682216880593
2650,Merge,AV-HV,3.0,19.64608682968887
2651,Merge,AV-HV,3.0,19.909744067045906
2652,Merge,AV-HV,3.0,19.97156384398482
2653,Merge,AV-HV,3.0,19.596659725790893
2654,Merge,AV-HV,3.0,18.88192731589254
2655,Merge,AV-HV,3.0,17.912183585703293
2656,Merge,AV-HV,3.0,16.695918084401413
2657,Merge,AV-HV,3.0,15.376208977191911
2658,Merge,AV-HV,3.0,14.13065733845399
2659,Merge,AV-HV,3.0,12.989323355049853
2660,Merge,AV-HV,3.0,11.969440526485807
2661,Merge,AV-HV,3.0,11.078279113212874
2662,Merge,AV-HV,3.0,10.377994183788797
2663,Merge,AV-HV,3.0,9.70901697512761
2664,Merge,AV-HV,3.0,9.191535820741183
2665,Merge,AV-HV,3.0,8.747657443717017
2666,Merge,AV-HV,3.0,8.341343074544376
2667,Merge,AV-HV,3.0,8.022962557837985
2668,Merge,AV-HV,3.0,7.6990563693295515
